,Latitude,Longitude,CensusTract,State,Zipcode,County,Borough,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Citizen,Income,IncomeErr,IncomePerCap,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment,Is_Dunkin,Is_Walmart,Is_Walgreens,Is_Target,Is_CVS,Is_Rite,Is_SuperStopnShop
8131,40.6269849246,-73.8906030151,36047102800,NY,11236,Kings,Brooklyn,1529,745,784,3.5,2.7,91.4,0.0,2.4,974,62216.0,14720.0,27466.0,3287.0,10.3,6.4,31.9,25.4,26.9,5.9,9.9,37.1,8.1,50.6,3.0,1.3,0.0,52.4,811,73.9,24.9,1.2,0.0,13.5,1,0,1,0,1,1,0
8132,40.6269849246,-73.8874371859,36047102800,NY,11236,Kings,Brooklyn,1529,745,784,3.5,2.7,91.4,0.0,2.4,974,62216.0,14720.0,27466.0,3287.0,10.3,6.4,31.9,25.4,26.9,5.9,9.9,37.1,8.1,50.6,3.0,1.3,0.0,52.4,811,73.9,24.9,1.2,0.0,13.5,1,0,1,0,1,1,0
8133,40.6269849246,-73.8842713568,36047102800,NY,11234,Kings,Brooklyn,1529,745,784,3.5,2.7,91.4,0.0,2.4,974,62216.0,14720.0,27466.0,3287.0,10.3,6.4,31.9,25.4,26.9,5.9,9.9,37.1,8.1,50.6,3.0,1.3,0.0,52.4,811,73.9,24.9,1.2,0.0,13.5,1,0,1,0,1,1,0
8134,40.6292462312,-73.8937688442,36047102800,NY,11236,Kings,Brooklyn,1529,745,784,3.5,2.7,91.4,0.0,2.4,974,62216.0,14720.0,27466.0,3287.0,10.3,6.4,31.9,25.4,26.9,5.9,9.9,37.1,8.1,50.6,3.0,1.3,0.0,52.4,811,73.9,24.9,1.2,0.0,13.5,1,0,1,0,1,1,0
8135,40.6292462312,-73.8906030151,36047102800,NY,11236,Kings,Brooklyn,1529,745,784,3.5,2.7,91.4,0.0,2.4,974,62216.0,14720.0,27466.0,3287.0,10.3,6.4,31.9,25.4,26.9,5.9,9.9,37.1,8.1,50.6,3.0,1.3,0.0,52.4,811,73.9,24.9,1.2,0.0,13.5,1,0,1,0,1,1,0
8136,40.6292462312,-73.8874371859,36047102800,NY,11236,Kings,Brooklyn,1529,745,784,3.5,2.7,91.4,0.0,2.4,974,62216.0,14720.0,27466.0,3287.0,10.3,6.4,31.9,25.4,26.9,5.9,9.9,37.1,8.1,50.6,3.0,1.3,0.0,52.4,811,73.9,24.9,1.2,0.0,13.5,1,0,1,0,1,1,0
8137,40.6315075377,-73.8906030151,36047102800,NY,11236,Kings,Brooklyn,1529,745,784,3.5,2.7,91.4,0.0,2.4,974,62216.0,14720.0,27466.0,3287.0,10.3,6.4,31.9,25.4,26.9,5.9,9.9,37.1,8.1,50.6,3.0,1.3,0.0,52.4,811,73.9,24.9,1.2,0.0,13.5,1,0,1,0,1,1,0
8138,40.6315075377,-73.8874371859,36047102800,NY,11236,Kings,Brooklyn,1529,745,784,3.5,2.7,91.4,0.0,2.4,974,62216.0,14720.0,27466.0,3287.0,10.3,6.4,31.9,25.4,26.9,5.9,9.9,37.1,8.1,50.6,3.0,1.3,0.0,52.4,811,73.9,24.9,1.2,0.0,13.5,1,0,1,0,1,1,0
8425,40.6247236181,-74.1407035176,36085024700,NY,10303,Richmond,Staten Island,2691,1272,1419,31.3,31.1,24.4,0.0,7.5,1691,63162.0,15005.0,27838.0,3696.0,14.4,16.2,29.1,27.2,26.4,9.2,8.2,52.9,8.4,30.1,3.8,1.8,3.0,39.7,1344,71.2,26.3,2.5,0.0,3.8,1,0,1,0,1,0,0
8426,40.6247236181,-74.1375376884,36085024700,NY,10310,Richmond,Staten Island,2691,1272,1419,31.3,31.1,24.4,0.0,7.5,1691,63162.0,15005.0,27838.0,3696.0,14.4,16.2,29.1,27.2,26.4,9.2,8.2,52.9,8.4,30.1,3.8,1.8,3.0,39.7,1344,71.2,26.3,2.5,0.0,3.8,1,0,1,0,1,0,0
8427,40.6269849246,-74.1438693467,36085024700,NY,10303,Richmond,Staten Island,2691,1272,1419,31.3,31.1,24.4,0.0,7.5,1691,63162.0,15005.0,27838.0,3696.0,14.4,16.2,29.1,27.2,26.4,9.2,8.2,52.9,8.4,30.1,3.8,1.8,3.0,39.7,1344,71.2,26.3,2.5,0.0,3.8,1,0,1,0,1,0,0
8428,40.6269849246,-74.1407035176,36085024700,NY,10303,Richmond,Staten Island,2691,1272,1419,31.3,31.1,24.4,0.0,7.5,1691,63162.0,15005.0,27838.0,3696.0,14.4,16.2,29.1,27.2,26.4,9.2,8.2,52.9,8.4,30.1,3.8,1.8,3.0,39.7,1344,71.2,26.3,2.5,0.0,3.8,1,0,1,0,1,0,0
8429,40.6292462312,-74.1438693467,36085024700,NY,10303,Richmond,Staten Island,2691,1272,1419,31.3,31.1,24.4,0.0,7.5,1691,63162.0,15005.0,27838.0,3696.0,14.4,16.2,29.1,27.2,26.4,9.2,8.2,52.9,8.4,30.1,3.8,1.8,3.0,39.7,1344,71.2,26.3,2.5,0.0,3.8,1,0,1,0,1,0,0
8430,40.6292462312,-74.1407035176,36085024700,NY,10303,Richmond,Staten Island,2691,1272,1419,31.3,31.1,24.4,0.0,7.5,1691,63162.0,15005.0,27838.0,3696.0,14.4,16.2,29.1,27.2,26.4,9.2,8.2,52.9,8.4,30.1,3.8,1.8,3.0,39.7,1344,71.2,26.3,2.5,0.0,3.8,1,0,1,0,1,0,0
8431,40.6247236181,-74.11537688439999,36085012500,NY,10310,Richmond,Staten Island,2668,1229,1439,31.2,40.1,23.2,0.0,2.9,1715,82155.0,13020.0,32214.0,3883.0,11.6,14.2,34.5,32.3,14.3,7.3,11.5,47.1,7.9,37.3,4.1,1.4,2.2,37.1,1243,71.0,27.3,1.8,0.0,7.7,1,0,1,0,1,0,0
8432,40.6269849246,-74.1185427136,36085012500,NY,10310,Richmond,Staten Island,2668,1229,1439,31.2,40.1,23.2,0.0,2.9,1715,82155.0,13020.0,32214.0,3883.0,11.6,14.2,34.5,32.3,14.3,7.3,11.5,47.1,7.9,37.3,4.1,1.4,2.2,37.1,1243,71.0,27.3,1.8,0.0,7.7,1,0,1,0,1,0,0
8433,40.6269849246,-74.11537688439999,36085012500,NY,10310,Richmond,Staten Island,2668,1229,1439,31.2,40.1,23.2,0.0,2.9,1715,82155.0,13020.0,32214.0,3883.0,11.6,14.2,34.5,32.3,14.3,7.3,11.5,47.1,7.9,37.3,4.1,1.4,2.2,37.1,1243,71.0,27.3,1.8,0.0,7.7,1,0,1,0,1,0,0
8434,40.6292462312,-74.1217085427,36085012500,NY,10310,Richmond,Staten Island,2668,1229,1439,31.2,40.1,23.2,0.0,2.9,1715,82155.0,13020.0,32214.0,3883.0,11.6,14.2,34.5,32.3,14.3,7.3,11.5,47.1,7.9,37.3,4.1,1.4,2.2,37.1,1243,71.0,27.3,1.8,0.0,7.7,1,0,1,0,1,0,0
8435,40.6292462312,-74.1185427136,36085012500,NY,10310,Richmond,Staten Island,2668,1229,1439,31.2,40.1,23.2,0.0,2.9,1715,82155.0,13020.0,32214.0,3883.0,11.6,14.2,34.5,32.3,14.3,7.3,11.5,47.1,7.9,37.3,4.1,1.4,2.2,37.1,1243,71.0,27.3,1.8,0.0,7.7,1,0,1,0,1,0,0
8436,40.6315075377,-74.1217085427,36085012500,NY,10310,Richmond,Staten Island,2668,1229,1439,31.2,40.1,23.2,0.0,2.9,1715,82155.0,13020.0,32214.0,3883.0,11.6,14.2,34.5,32.3,14.3,7.3,11.5,47.1,7.9,37.3,4.1,1.4,2.2,37.1,1243,71.0,27.3,1.8,0.0,7.7,1,0,1,0,1,0,0
8437,40.6315075377,-74.1185427136,36085012500,NY,10310,Richmond,Staten Island,2668,1229,1439,31.2,40.1,23.2,0.0,2.9,1715,82155.0,13020.0,32214.0,3883.0,11.6,14.2,34.5,32.3,14.3,7.3,11.5,47.1,7.9,37.3,4.1,1.4,2.2,37.1,1243,71.0,27.3,1.8,0.0,7.7,1,0,1,0,1,0,0
8438,40.6247236181,-74.083718593,36085002100,NY,10301,Richmond,Staten Island,3627,1852,1775,39.5,23.7,29.8,0.0,5.2,2253,53386.0,16259.0,21351.0,3505.0,25.1,31.8,27.6,21.5,20.3,13.3,17.3,25.9,12.8,48.8,4.8,0.7,6.9,41.0,1666,74.8,18.7,6.5,0.0,5.0,1,0,0,0,0,1,0
8439,40.6247236181,-74.0805527638,36085002100,NY,10305,Richmond,Staten Island,3627,1852,1775,39.5,23.7,29.8,0.0,5.2,2253,53386.0,16259.0,21351.0,3505.0,25.1,31.8,27.6,21.5,20.3,13.3,17.3,25.9,12.8,48.8,4.8,0.7,6.9,41.0,1666,74.8,18.7,6.5,0.0,5.0,1,0,1,0,1,1,0
8440,40.6269849246,-74.0805527638,36085002100,NY,10301,Richmond,Staten Island,3627,1852,1775,39.5,23.7,29.8,0.0,5.2,2253,53386.0,16259.0,21351.0,3505.0,25.1,31.8,27.6,21.5,20.3,13.3,17.3,25.9,12.8,48.8,4.8,0.7,6.9,41.0,1666,74.8,18.7,6.5,0.0,5.0,1,0,0,0,0,1,0
8441,40.6269849246,-74.0773869347,36085002100,NY,10305,Richmond,Staten Island,3627,1852,1775,39.5,23.7,29.8,0.0,5.2,2253,53386.0,16259.0,21351.0,3505.0,25.1,31.8,27.6,21.5,20.3,13.3,17.3,25.9,12.8,48.8,4.8,0.7,6.9,41.0,1666,74.8,18.7,6.5,0.0,5.0,1,0,1,0,1,1,0
8442,40.6269849246,-74.0742211055,36085002100,NY,10305,Richmond,Staten Island,3627,1852,1775,39.5,23.7,29.8,0.0,5.2,2253,53386.0,16259.0,21351.0,3505.0,25.1,31.8,27.6,21.5,20.3,13.3,17.3,25.9,12.8,48.8,4.8,0.7,6.9,41.0,1666,74.8,18.7,6.5,0.0,5.0,1,0,1,0,1,1,0
8443,40.6269849246,-74.0678894472,36085002100,NY,10305,Richmond,Staten Island,3627,1852,1775,39.5,23.7,29.8,0.0,5.2,2253,53386.0,16259.0,21351.0,3505.0,25.1,31.8,27.6,21.5,20.3,13.3,17.3,25.9,12.8,48.8,4.8,0.7,6.9,41.0,1666,74.8,18.7,6.5,0.0,5.0,1,0,1,0,1,1,0
8444,40.6269849246,-74.0647236181,36085002100,NY,10305,Richmond,Staten Island,3627,1852,1775,39.5,23.7,29.8,0.0,5.2,2253,53386.0,16259.0,21351.0,3505.0,25.1,31.8,27.6,21.5,20.3,13.3,17.3,25.9,12.8,48.8,4.8,0.7,6.9,41.0,1666,74.8,18.7,6.5,0.0,5.0,1,0,1,0,1,1,0
8445,40.6269849246,-74.0615577889,36085002100,NY,10305,Richmond,Staten Island,3627,1852,1775,39.5,23.7,29.8,0.0,5.2,2253,53386.0,16259.0,21351.0,3505.0,25.1,31.8,27.6,21.5,20.3,13.3,17.3,25.9,12.8,48.8,4.8,0.7,6.9,41.0,1666,74.8,18.7,6.5,0.0,5.0,1,0,1,0,1,1,0
8446,40.6269849246,-74.05839195979999,36085002100,NY,11209,Richmond,Staten Island,3627,1852,1775,39.5,23.7,29.8,0.0,5.2,2253,53386.0,16259.0,21351.0,3505.0,25.1,31.8,27.6,21.5,20.3,13.3,17.3,25.9,12.8,48.8,4.8,0.7,6.9,41.0,1666,74.8,18.7,6.5,0.0,5.0,1,0,1,0,0,1,0
8447,40.6292462312,-74.0773869347,36085002100,NY,10301,Richmond,Staten Island,3627,1852,1775,39.5,23.7,29.8,0.0,5.2,2253,53386.0,16259.0,21351.0,3505.0,25.1,31.8,27.6,21.5,20.3,13.3,17.3,25.9,12.8,48.8,4.8,0.7,6.9,41.0,1666,74.8,18.7,6.5,0.0,5.0,1,0,0,0,0,1,0
8448,40.6292462312,-74.0742211055,36085002100,NY,10301,Richmond,Staten Island,3627,1852,1775,39.5,23.7,29.8,0.0,5.2,2253,53386.0,16259.0,21351.0,3505.0,25.1,31.8,27.6,21.5,20.3,13.3,17.3,25.9,12.8,48.8,4.8,0.7,6.9,41.0,1666,74.8,18.7,6.5,0.0,5.0,1,0,0,0,0,1,0
8449,40.6292462312,-74.0710552764,36085002100,NY,10305,Richmond,Staten Island,3627,1852,1775,39.5,23.7,29.8,0.0,5.2,2253,53386.0,16259.0,21351.0,3505.0,25.1,31.8,27.6,21.5,20.3,13.3,17.3,25.9,12.8,48.8,4.8,0.7,6.9,41.0,1666,74.8,18.7,6.5,0.0,5.0,1,0,1,0,1,1,0
8450,40.6292462312,-74.0678894472,36085002100,NY,10305,Richmond,Staten Island,3627,1852,1775,39.5,23.7,29.8,0.0,5.2,2253,53386.0,16259.0,21351.0,3505.0,25.1,31.8,27.6,21.5,20.3,13.3,17.3,25.9,12.8,48.8,4.8,0.7,6.9,41.0,1666,74.8,18.7,6.5,0.0,5.0,1,0,1,0,1,1,0
8451,40.6292462312,-74.0647236181,36085002100,NY,10305,Richmond,Staten Island,3627,1852,1775,39.5,23.7,29.8,0.0,5.2,2253,53386.0,16259.0,21351.0,3505.0,25.1,31.8,27.6,21.5,20.3,13.3,17.3,25.9,12.8,48.8,4.8,0.7,6.9,41.0,1666,74.8,18.7,6.5,0.0,5.0,1,0,1,0,1,1,0
8452,40.6292462312,-74.0615577889,36085002100,NY,10305,Richmond,Staten Island,3627,1852,1775,39.5,23.7,29.8,0.0,5.2,2253,53386.0,16259.0,21351.0,3505.0,25.1,31.8,27.6,21.5,20.3,13.3,17.3,25.9,12.8,48.8,4.8,0.7,6.9,41.0,1666,74.8,18.7,6.5,0.0,5.0,1,0,1,0,1,1,0
8453,40.6292462312,-74.05839195979999,36085002100,NY,11209,Richmond,Staten Island,3627,1852,1775,39.5,23.7,29.8,0.0,5.2,2253,53386.0,16259.0,21351.0,3505.0,25.1,31.8,27.6,21.5,20.3,13.3,17.3,25.9,12.8,48.8,4.8,0.7,6.9,41.0,1666,74.8,18.7,6.5,0.0,5.0,1,0,1,0,0,1,0
8454,40.6315075377,-74.0773869347,36085002100,NY,10301,Richmond,Staten Island,3627,1852,1775,39.5,23.7,29.8,0.0,5.2,2253,53386.0,16259.0,21351.0,3505.0,25.1,31.8,27.6,21.5,20.3,13.3,17.3,25.9,12.8,48.8,4.8,0.7,6.9,41.0,1666,74.8,18.7,6.5,0.0,5.0,1,0,0,0,0,1,0
8455,40.6315075377,-74.0742211055,36085002100,NY,10301,Richmond,Staten Island,3627,1852,1775,39.5,23.7,29.8,0.0,5.2,2253,53386.0,16259.0,21351.0,3505.0,25.1,31.8,27.6,21.5,20.3,13.3,17.3,25.9,12.8,48.8,4.8,0.7,6.9,41.0,1666,74.8,18.7,6.5,0.0,5.0,1,0,0,0,0,1,0
8456,40.6315075377,-74.0710552764,36085002100,NY,10301,Richmond,Staten Island,3627,1852,1775,39.5,23.7,29.8,0.0,5.2,2253,53386.0,16259.0,21351.0,3505.0,25.1,31.8,27.6,21.5,20.3,13.3,17.3,25.9,12.8,48.8,4.8,0.7,6.9,41.0,1666,74.8,18.7,6.5,0.0,5.0,1,0,0,0,0,1,0
8457,40.6315075377,-74.0678894472,36085002100,NY,10305,Richmond,Staten Island,3627,1852,1775,39.5,23.7,29.8,0.0,5.2,2253,53386.0,16259.0,21351.0,3505.0,25.1,31.8,27.6,21.5,20.3,13.3,17.3,25.9,12.8,48.8,4.8,0.7,6.9,41.0,1666,74.8,18.7,6.5,0.0,5.0,1,0,1,0,1,1,0
8458,40.6315075377,-74.0647236181,36085002100,NY,10305,Richmond,Staten Island,3627,1852,1775,39.5,23.7,29.8,0.0,5.2,2253,53386.0,16259.0,21351.0,3505.0,25.1,31.8,27.6,21.5,20.3,13.3,17.3,25.9,12.8,48.8,4.8,0.7,6.9,41.0,1666,74.8,18.7,6.5,0.0,5.0,1,0,1,0,1,1,0
8459,40.6315075377,-74.0615577889,36085002100,NY,10305,Richmond,Staten Island,3627,1852,1775,39.5,23.7,29.8,0.0,5.2,2253,53386.0,16259.0,21351.0,3505.0,25.1,31.8,27.6,21.5,20.3,13.3,17.3,25.9,12.8,48.8,4.8,0.7,6.9,41.0,1666,74.8,18.7,6.5,0.0,5.0,1,0,1,0,1,1,0
8460,40.6315075377,-74.05839195979999,36085002100,NY,11209,Richmond,Staten Island,3627,1852,1775,39.5,23.7,29.8,0.0,5.2,2253,53386.0,16259.0,21351.0,3505.0,25.1,31.8,27.6,21.5,20.3,13.3,17.3,25.9,12.8,48.8,4.8,0.7,6.9,41.0,1666,74.8,18.7,6.5,0.0,5.0,1,0,1,0,0,1,0
8461,40.6337688442,-74.0773869347,36085002100,NY,10301,Richmond,Staten Island,3627,1852,1775,39.5,23.7,29.8,0.0,5.2,2253,53386.0,16259.0,21351.0,3505.0,25.1,31.8,27.6,21.5,20.3,13.3,17.3,25.9,12.8,48.8,4.8,0.7,6.9,41.0,1666,74.8,18.7,6.5,0.0,5.0,1,0,0,0,0,1,0
8462,40.6337688442,-74.0742211055,36085002100,NY,10301,Richmond,Staten Island,3627,1852,1775,39.5,23.7,29.8,0.0,5.2,2253,53386.0,16259.0,21351.0,3505.0,25.1,31.8,27.6,21.5,20.3,13.3,17.3,25.9,12.8,48.8,4.8,0.7,6.9,41.0,1666,74.8,18.7,6.5,0.0,5.0,1,0,0,0,0,1,0
8463,40.6337688442,-74.0710552764,36085002100,NY,10301,Richmond,Staten Island,3627,1852,1775,39.5,23.7,29.8,0.0,5.2,2253,53386.0,16259.0,21351.0,3505.0,25.1,31.8,27.6,21.5,20.3,13.3,17.3,25.9,12.8,48.8,4.8,0.7,6.9,41.0,1666,74.8,18.7,6.5,0.0,5.0,1,0,0,0,0,1,0
8464,40.6337688442,-74.0678894472,36085002100,NY,10301,Richmond,Staten Island,3627,1852,1775,39.5,23.7,29.8,0.0,5.2,2253,53386.0,16259.0,21351.0,3505.0,25.1,31.8,27.6,21.5,20.3,13.3,17.3,25.9,12.8,48.8,4.8,0.7,6.9,41.0,1666,74.8,18.7,6.5,0.0,5.0,1,0,0,0,0,1,0
8465,40.6337688442,-74.0647236181,36085002100,NY,10305,Richmond,Staten Island,3627,1852,1775,39.5,23.7,29.8,0.0,5.2,2253,53386.0,16259.0,21351.0,3505.0,25.1,31.8,27.6,21.5,20.3,13.3,17.3,25.9,12.8,48.8,4.8,0.7,6.9,41.0,1666,74.8,18.7,6.5,0.0,5.0,1,0,1,0,1,1,0
8466,40.6337688442,-74.0615577889,36085002100,NY,10305,Richmond,Staten Island,3627,1852,1775,39.5,23.7,29.8,0.0,5.2,2253,53386.0,16259.0,21351.0,3505.0,25.1,31.8,27.6,21.5,20.3,13.3,17.3,25.9,12.8,48.8,4.8,0.7,6.9,41.0,1666,74.8,18.7,6.5,0.0,5.0,1,0,1,0,1,1,0
8467,40.6337688442,-74.05839195979999,36085002100,NY,11209,Richmond,Staten Island,3627,1852,1775,39.5,23.7,29.8,0.0,5.2,2253,53386.0,16259.0,21351.0,3505.0,25.1,31.8,27.6,21.5,20.3,13.3,17.3,25.9,12.8,48.8,4.8,0.7,6.9,41.0,1666,74.8,18.7,6.5,0.0,5.0,1,0,1,0,0,1,0
8468,40.636030150799996,-74.0773869347,36085002100,NY,10301,Richmond,Staten Island,3627,1852,1775,39.5,23.7,29.8,0.0,5.2,2253,53386.0,16259.0,21351.0,3505.0,25.1,31.8,27.6,21.5,20.3,13.3,17.3,25.9,12.8,48.8,4.8,0.7,6.9,41.0,1666,74.8,18.7,6.5,0.0,5.0,1,0,0,0,0,1,0
8469,40.636030150799996,-74.0742211055,36085002100,NY,10301,Richmond,Staten Island,3627,1852,1775,39.5,23.7,29.8,0.0,5.2,2253,53386.0,16259.0,21351.0,3505.0,25.1,31.8,27.6,21.5,20.3,13.3,17.3,25.9,12.8,48.8,4.8,0.7,6.9,41.0,1666,74.8,18.7,6.5,0.0,5.0,1,0,0,0,0,1,0
8470,40.636030150799996,-74.0710552764,36085002100,NY,10301,Richmond,Staten Island,3627,1852,1775,39.5,23.7,29.8,0.0,5.2,2253,53386.0,16259.0,21351.0,3505.0,25.1,31.8,27.6,21.5,20.3,13.3,17.3,25.9,12.8,48.8,4.8,0.7,6.9,41.0,1666,74.8,18.7,6.5,0.0,5.0,1,0,0,0,0,1,0
8471,40.636030150799996,-74.0678894472,36085002100,NY,10301,Richmond,Staten Island,3627,1852,1775,39.5,23.7,29.8,0.0,5.2,2253,53386.0,16259.0,21351.0,3505.0,25.1,31.8,27.6,21.5,20.3,13.3,17.3,25.9,12.8,48.8,4.8,0.7,6.9,41.0,1666,74.8,18.7,6.5,0.0,5.0,1,0,0,0,0,1,0
8472,40.636030150799996,-74.0647236181,36085002100,NY,10301,Richmond,Staten Island,3627,1852,1775,39.5,23.7,29.8,0.0,5.2,2253,53386.0,16259.0,21351.0,3505.0,25.1,31.8,27.6,21.5,20.3,13.3,17.3,25.9,12.8,48.8,4.8,0.7,6.9,41.0,1666,74.8,18.7,6.5,0.0,5.0,1,0,0,0,0,1,0
8473,40.636030150799996,-74.0615577889,36085002100,NY,11209,Richmond,Staten Island,3627,1852,1775,39.5,23.7,29.8,0.0,5.2,2253,53386.0,16259.0,21351.0,3505.0,25.1,31.8,27.6,21.5,20.3,13.3,17.3,25.9,12.8,48.8,4.8,0.7,6.9,41.0,1666,74.8,18.7,6.5,0.0,5.0,1,0,1,0,0,1,0
8474,40.636030150799996,-74.05839195979999,36085002100,NY,11209,Richmond,Staten Island,3627,1852,1775,39.5,23.7,29.8,0.0,5.2,2253,53386.0,16259.0,21351.0,3505.0,25.1,31.8,27.6,21.5,20.3,13.3,17.3,25.9,12.8,48.8,4.8,0.7,6.9,41.0,1666,74.8,18.7,6.5,0.0,5.0,1,0,1,0,0,1,0
8475,40.6247236181,-74.0330653266,36047006200,NY,11209,Kings,Brooklyn,2818,1385,1433,23.9,59.8,7.2,0.0,8.6,1685,47050.0,8883.0,30471.0,4551.0,17.7,21.2,56.0,16.5,17.6,3.1,7.0,16.2,2.5,66.1,8.2,0.2,6.7,41.7,1276,77.3,17.6,5.2,0.0,12.6,1,0,1,0,0,1,0
8476,40.6247236181,-74.0298994975,36047006200,NY,11209,Kings,Brooklyn,2818,1385,1433,23.9,59.8,7.2,0.0,8.6,1685,47050.0,8883.0,30471.0,4551.0,17.7,21.2,56.0,16.5,17.6,3.1,7.0,16.2,2.5,66.1,8.2,0.2,6.7,41.7,1276,77.3,17.6,5.2,0.0,12.6,1,0,1,0,0,1,0
8477,40.6247236181,-74.0172361809,36047020600,NY,11228,Kings,Brooklyn,2706,1363,1343,7.9,58.5,1.0,0.0,31.9,1807,89743.0,9012.0,36857.0,4655.0,7.3,10.2,36.6,22.7,23.7,8.3,8.7,41.0,4.9,48.8,4.2,0.5,0.6,43.8,1337,80.6,15.1,4.3,0.0,9.7,1,0,1,0,0,1,0
8478,40.6247236181,-74.0140703518,36047020600,NY,11228,Kings,Brooklyn,2706,1363,1343,7.9,58.5,1.0,0.0,31.9,1807,89743.0,9012.0,36857.0,4655.0,7.3,10.2,36.6,22.7,23.7,8.3,8.7,41.0,4.9,48.8,4.2,0.5,0.6,43.8,1337,80.6,15.1,4.3,0.0,9.7,1,0,1,0,0,1,0
8479,40.6269849246,-74.0140703518,36047020600,NY,11228,Kings,Brooklyn,2706,1363,1343,7.9,58.5,1.0,0.0,31.9,1807,89743.0,9012.0,36857.0,4655.0,7.3,10.2,36.6,22.7,23.7,8.3,8.7,41.0,4.9,48.8,4.2,0.5,0.6,43.8,1337,80.6,15.1,4.3,0.0,9.7,1,0,1,0,0,1,0
8480,40.6247236181,-74.0077386935,36047020800,NY,11228,Kings,Brooklyn,3272,1510,1762,5.0,41.8,0.6,2.3,48.3,1871,56003.0,8180.0,27683.0,6583.0,18.5,31.9,33.4,29.0,21.6,7.9,8.0,28.2,7.0,52.1,9.2,1.3,2.3,48.7,1603,75.9,18.7,5.5,0.0,9.0,1,0,1,0,0,1,0
8481,40.6269849246,-74.0109045226,36047020800,NY,11228,Kings,Brooklyn,3272,1510,1762,5.0,41.8,0.6,2.3,48.3,1871,56003.0,8180.0,27683.0,6583.0,18.5,31.9,33.4,29.0,21.6,7.9,8.0,28.2,7.0,52.1,9.2,1.3,2.3,48.7,1603,75.9,18.7,5.5,0.0,9.0,1,0,1,0,0,1,0
8482,40.6247236181,-74.0014070352,36047019400,NY,11219,Kings,Brooklyn,3786,1918,1868,20.0,22.8,1.3,0.0,55.4,1924,46071.0,20449.0,18185.0,2330.0,16.8,23.7,14.4,28.5,23.8,12.1,21.3,20.9,4.9,62.7,9.8,1.2,0.4,46.6,2061,81.4,8.2,10.1,0.3,5.5,1,0,0,0,1,1,0
8483,40.6247236181,-73.998241206,36047019400,NY,11219,Kings,Brooklyn,3786,1918,1868,20.0,22.8,1.3,0.0,55.4,1924,46071.0,20449.0,18185.0,2330.0,16.8,23.7,14.4,28.5,23.8,12.1,21.3,20.9,4.9,62.7,9.8,1.2,0.4,46.6,2061,81.4,8.2,10.1,0.3,5.5,1,0,0,0,1,1,0
8484,40.6269849246,-74.0014070352,36047019400,NY,11219,Kings,Brooklyn,3786,1918,1868,20.0,22.8,1.3,0.0,55.4,1924,46071.0,20449.0,18185.0,2330.0,16.8,23.7,14.4,28.5,23.8,12.1,21.3,20.9,4.9,62.7,9.8,1.2,0.4,46.6,2061,81.4,8.2,10.1,0.3,5.5,1,0,0,0,1,1,0
8485,40.6247236181,-73.9919095477,36047024200,NY,11204,Kings,Brooklyn,3052,1612,1440,4.8,87.3,0.2,0.0,7.7,1617,38333.0,11956.0,17246.0,3132.0,33.4,46.7,30.9,16.2,37.9,7.8,7.2,26.1,13.2,35.1,18.0,2.5,5.1,35.1,1034,80.6,6.0,12.5,1.0,5.0,1,0,1,0,1,1,0
8486,40.6247236181,-73.98874371859999,36047024200,NY,11204,Kings,Brooklyn,3052,1612,1440,4.8,87.3,0.2,0.0,7.7,1617,38333.0,11956.0,17246.0,3132.0,33.4,46.7,30.9,16.2,37.9,7.8,7.2,26.1,13.2,35.1,18.0,2.5,5.1,35.1,1034,80.6,6.0,12.5,1.0,5.0,1,0,1,0,1,1,0
8487,40.6269849246,-73.99507537689999,36047024200,NY,11219,Kings,Brooklyn,3052,1612,1440,4.8,87.3,0.2,0.0,7.7,1617,38333.0,11956.0,17246.0,3132.0,33.4,46.7,30.9,16.2,37.9,7.8,7.2,26.1,13.2,35.1,18.0,2.5,5.1,35.1,1034,80.6,6.0,12.5,1.0,5.0,1,0,0,0,1,1,0
8488,40.6247236181,-73.98557788939999,36047047000,NY,11204,Kings,Brooklyn,2806,1507,1299,2.9,93.4,0.3,0.0,3.1,1469,46696.0,13426.0,18640.0,3829.0,41.7,54.6,47.7,15.6,32.2,2.7,1.8,33.4,14.3,26.7,20.4,1.6,3.5,29.0,768,89.6,8.1,2.3,0.0,5.0,1,0,1,0,1,1,0
8489,40.6269849246,-73.98874371859999,36047047000,NY,11204,Kings,Brooklyn,2806,1507,1299,2.9,93.4,0.3,0.0,3.1,1469,46696.0,13426.0,18640.0,3829.0,41.7,54.6,47.7,15.6,32.2,2.7,1.8,33.4,14.3,26.7,20.4,1.6,3.5,29.0,768,89.6,8.1,2.3,0.0,5.0,1,0,1,0,1,1,0
8490,40.6247236181,-73.98241206029999,36047047200,NY,11204,Kings,Brooklyn,2931,1453,1478,0.5,98.7,0.6,0.0,0.0,1559,51159.0,4580.0,19321.0,3164.0,23.9,30.3,49.9,7.7,32.4,6.1,4.0,23.9,7.6,22.0,34.6,0.0,11.8,30.3,886,86.1,2.5,9.0,2.4,5.1,1,0,1,0,1,1,0
